 3.515430E+2	 6.922700E+1
 3.513050E+2	 6.927600E+1
 3.510625E+2	 6.932800E+1
 3.507960E+2	 6.937800E+1
 3.505868E+2	 6.942700E+1
 3.503330E+2	 6.947900E+1
 3.500920E+2	 6.953000E+1
 3.498537E+2	 6.958100E+1
 3.495972E+2	 6.963100E+1
 3.493506E+2	 6.967900E+1
 3.491201E+2	 6.973100E+1
 3.488772E+2	 6.978100E+1
 3.486344E+2	 6.983000E+1
 3.483902E+2	 6.988100E+1
 3.481724E+2	 6.993000E+1
 3.479190E+2	 6.998300E+1
 3.476707E+2	 7.003300E+1
 3.474147E+2	 7.008400E+1
 3.472050E+2	 7.013400E+1
 3.469698E+2	 7.018200E+1
 3.467274E+2	 7.023300E+1
 3.464905E+2	 7.028500E+1
 3.462436E+2	 7.033300E+1
 3.460059E+2	 7.038200E+1
 3.457800E+2	 7.043900E+1
 3.455302E+2	 7.048600E+1
 3.453023E+2	 7.053700E+1
 3.450531E+2	 7.058700E+1
 3.448325E+2	 7.063800E+1
 3.445907E+2	 7.068900E+1
 3.443400E+2	 7.073900E+1
 3.441281E+2	 7.078800E+1
 3.439093E+2	 7.083900E+1
 3.436620E+2	 7.088900E+1
 3.434299E+2	 7.093800E+1
 3.431783E+2	 7.098900E+1
 3.429632E+2	 7.104300E+1
 3.427236E+2	 7.109000E+1
 3.424939E+2	 7.114100E+1
 3.422605E+2	 7.119000E+1
 3.420321E+2	 7.124100E+1
 3.417928E+2	 7.129300E+1
 3.415817E+2	 7.134300E+1
 3.413488E+2	 7.139200E+1
 3.411205E+2	 7.144300E+1
 3.408833E+2	 7.149200E+1
 3.406587E+2	 7.154200E+1
 3.404187E+2	 7.159500E+1
 3.401956E+2	 7.164400E+1
 3.399740E+2	 7.169300E+1
 3.397509E+2	 7.174400E+1
 3.395035E+2	 7.179700E+1
 3.392855E+2	 7.184700E+1
 3.390551E+2	 7.189800E+1
 3.388446E+2	 7.194600E+1
 3.386022E+2	 7.199800E+1
 3.383839E+2	 7.204900E+1
 3.381660E+2	 7.209700E+1
 3.379477E+2	 7.215000E+1
 3.377187E+2	 7.219800E+1
 3.374862E+2	 7.224900E+1
 3.372569E+2	 7.229900E+1
 3.370354E+2	 7.235000E+1
 3.368253E+2	 7.240100E+1
 3.365905E+2	 7.245100E+1
